message,epi
internal,1
 also ein Beispiel für internal ,1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
"Mir scheint, dass sie die Leistung von michael eher auf seine Anstrengung zurückführt.",1
also internal ,1
"die lehrerin:sagt er ist faul, ",1
denn die Fremdattribution des Lehrers ,1
"Ich interpretiere die letzte Aussage anders. ' Noch geschafft' 'Ich bin gespannt auf das neue Jahr' zeigt mir, dass er immernoch davon ausgeht, er habe es nicht in der Hand und sei tendenziell unbegabt. Obwohl seine Lehrerin in dem Beispiel zwei Mal gesagt hat, dass die Schüler sich mehr anstrengen müsse (internal variabel), bleibt er bei der Attribuierung seiner Eltern.",1
 Die Lehrerin schiebt sein Versagen auf Faulheit (internal,1
Fremdattribution entseht durch die familie (stabil externale attribution) und durch die lehrerin (variabel externale attribution),1
"Was Frau Weber die Lehrerin, meint ist dass es internal variabel ist, weil es etwas mit der Anstrengung zu tun hat.",1
 für die Ursache der Mißerfolge allerdings nicht die Begabung sondern die Anstrengung.,1
"Das Problem besteht auch darin, dass seine Eltern seine Auffassung teilen und ihm somit mitteilen, dass er die nötige Begabung dafür nicht hat.",0
Bzw. seine Wahrnehmung davon,0
"Ich denke für sie gilt das selbe, sie sollten ihm sagen dass er es schaffen kann. Sonst haben wir es mit einer self- fulfilling prophecy zu tun, also man denkt man könnte das nicht und daher lernt man nichts und kann es dann tatsächlich nicht. Ich denke wenn man sich dessen bewusst ist hilft das schon sehr viel",0
"Fremdattributation der Lehrerin ist, ",1
Lehrerin:,1
(intern,1
Die Lehrerein denkt er ist zu faul --> intern weil das ja seine Schuld ist,1
und das ihnen einfach keine glaubt,0
Stimmt! Faulheit ist auch internal. Finden wir noch eine externale Attribution im Beispiel?,1
Belege und Begründungen:,0
" Bis jetzt ist die Lehrerin die einzige, die eine kritische Sicht gegenüber Michaels Haltung äußert.",1
"Die Eltern von Michael verhalten sich nicht gut, da sie nicht versuchen ihren Sohn zum Lernen zu animieren",0
"es ist - soweit ich weiss - noch kein ""anti-mathe-gen"" gefunden oder ein vererbubgsweg bekannt.und es gibt ja die bekannten ausnahmen !",0
"ES läßt sich in vielen Fällen zeigen, dass extreme Anstrenngung dazu führt, dass Schüler verkrampfen, man kann dies auch bei Spitzensportlern beobeachten.",0
"Es gibt auch Fälle in denen Schüler erst Recht gut in der Schule sind, um von ihren Eltern Bewunderung und Aufmerksamkeit zu erlangen",0
Relativierungen des Arguments:,0
"Korrigier mich, wenn ich es falsch schreibe:",0
 stabil,0
"Diese gründe könnten external variabel sein, wenn er zb Probleme in seiner Entwicklungslaufbahn hat, da er sich in der Pupertät befindet und sich ihm dadurch spezische Hürden in den Weg stellen",0
"Wenn Michael sich eher von seinen Eltern beeinflussen lässt und meint, dass er keine Begabung hat wird er vermutlich nicht besser werden in Mathe. ER ist ja dann der Ansicht dass er seine Begabung auch nicht ändern kann",0
Sry hab deine Nachricht nicht gesehen :-),0
wirken sich ungüstig,0
internal,1
ich würde mich freuen Wenn du mit arbeitest. ,0
die Lehrerin meint Faulheit sei die Ursache.,1
"Die Lehrerin Michaels versucht dessen Misserfolg jedoch auf einen variablen, internalen Faktor zu attribuieren (Fremdattribuierung). Diese Attribuierung wäre, wenn sie Michael beeinflusst, günstiger für seine Leistungsmotivation im Fach Mathematik",1
variabler Faktor),1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass wie du richtig angemerkt hast, die Mathelehrerin wohl ein voreingenommenes Bild hat und Michael außerdem suggeriert, sein Misserfolg liegt an ""fehlender Anstrengung"". Besser wäre es hier statt internal external zu attribuieren, da Michael so nie motiviert handeln wird. Sie hätte auch sagen können: ""Also bei der letzten Arbeit war es einfach nicht dein Tag, ich weiß, dass du dich sehr bemüht hast, aber vll können wir eine Lösung finden, wie du effektiver lernen kannst?""",1
"Michael hat Schwierigkeiten mit Mathe. Er weiß nicht, ob er diese Schwierigkeit überwinden kann. Die eigentlichen Gründe für seine Schwierigkeiten werden nicht klar durch das Fallbeispiel. Die Eltern schreiben ihm zu, dass er schlecht ist in Mathe, weil sie schlecht waren (stabile externale Attribution). Die Lehrerin schreibt ihm zu, dass er faul ist (variable externale Attribution). Und Michael denkt, dass Mathe nicht sein Fach ist (für uns ist im Fallbeispiel nicht ganz klar ob internale oder externale Attribution, sie ist aber stabil).",1
"Wenn man interesse für sein fach hat und anstrengend lernt,arbeitet, kann er (meine meinung nach,) auch seine fähigkeiten entwickeln, durch kompetenz ersetzen)",0
D.h. Angst vor dem Nachhausekommen braucht er keine zu haben.,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die Atrributionen der umstehenden Personen relevant in der Zusammenfassung sind und ich würde noch die Effekte ergänzen",0
"andererseits reagiert die Lehrerin bedingt motivierend, indem sie ihn auffordert sich anzustrengen",1
Es wäre gut wenn Michael sich der Attribuierung seiner Lehrerin anschließen könnte,1
"und im Prinzip wird er weder von der Lehrerin noch von seinen Eltern positiv beeinflusst, da die Lehrerin der Auffassung ist, dass es an Michaels Faulheit liegt und die Eltern sich einfach damit abfinden, weil sie selbst nie gut in Mathe waren",1
die reaktion der lehrein ist gut da sie in gewisser weise versucht michael klar zumachen das das problem nicht in siener begabung,1
Relativierungen des Arguments:,0
"1.Er könnte dazu tendieren, seine mangelnde Begabung dafür verantwortlich zu machen. [...]",0
Relativierungen des Arguments:,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er auch versuchen könnte, den Zufall als Ursache für den Misserfolg zu betrachten und dem Zufall könnte er nicht beeinflussen,da die Klassenarbeit zB bei dem nächsten Mal schon wieder vollkommen anders sein könnte. Im Prinzip könnte man allgemein davon ausgehen, dass es sich dabei um eine external variable Attribution handelt, oder was meinst du? Weil die Lehrerin spricht seine Anstrengung an (variabel) und geht also davon aus, dass diese sich verändern kann. Er selbst ist am Ende bisschen offen dafür und lässt es quasi auf sich zukommen, was im neuen Schuljahr kommen wird. Er ist in dieser hinsicht deswegen variabel und nicht stabil, weil er die Veränderung, die stattfinden könnte nicht von vorn herein ausschließt oder dementiert. Er sagt ja selbst ""Das letzte Schuljahr habe ich noch geschafft, aber ich bin wirklich gespannt auf das neue Schuljahr!"" und sagt nicht zB. ""Das nächste Schuljahr werde ich durch Glück schaffen oder allgemein nicht schaffen, weil der Vater gesagt hat, dass die ganze Familie nicht gut in Mathe ist.",1
 könnten durch andere Fremdattribution z.B. die Lehrerin relativiert werden,0
die lehrerin meint es läge an seiner faulheit-,1
sie führt es auf die faulheit,1
da standen ein paar Sachen zur Bewältigung,0
"Die Eltern gehen zwar locker mit der schlechten Leistung von Michael um,",0
die anforderung dieser lehrerin an die schüler sind viel höher als die anderer schü,0
"Er sagt selbst er sei schlecht in Mathe und seine Lehrerin sagt ihm ja auch, dass er sich ziemlich anstrengen müsse um die Klasse zu schaffen. Zählt das dann zu Fremdattributierung?",1
"Für mich schon.Ich mach aber auch einen anderen Fall,wenn ihr wollt.",0
"Ja, finde ich genauso. Wenn wir uns nun fragen, welche Schwierigkeit der Schüler hat, dann würde ich vorschlagen, dass er zu sehr auf Fremdattribution zurückgreift und dieser folgt bzw. diese seine Attribution bestimmt",1
1.Hypothese zum Fall:,0
"Du hast gerade geschrieben, dass die lehrerin michael eine weitere fremdattribution zuschreibt. dem stimme ich zu! Ich denke dabei handelt es sich dann um eine variable stabilität der fremdzuschreibung, sie ist leichter zu dekonstruieren",1
Also zur Zusammenfassung: Selbstattribution --> internal stabile Attribution und Frau Weber: external/internal stabile Attribution,1
finde ich gut,0
 für Michael Peters auf die internal variable Anstrengung hinweist.,0
 variable attribution)zurück.,1
internal/,1
"Michael ist vermutlich wirklich nicht besonders begabt in Mathe aber das wird auch noch durch seine schlechten Leistungen, seine Eltern und die Lehrerin verstärkt.",0
(ich versuche noch mal gerade in der übeig gebliebenen zeit was zu schreiben,0
"Ja.. Meiner Meinung nach liegt das Problem der Person darin, dass sowohl er als auch seine Eltern den Grund für die Schwierigkeiten stabil internal attribuieren",0
"Ich hab dem nichts mehr hinzuzufügen. :) Hat mich sehr gefreut, liebe/r Parma :)",0
"Unterstützung von den beiden Seiten sowohl von Eltern,als auch von dem Lehrer",0
Jedoch ist dies vieleicht nicht seine Stärke aber durchaus möglich wie man sieht den Fall in eine interne variable Attribution zu verwandeln.,0
Belege und Begründungen:,0
" und    zeigt dem jungen so,dass nichts unabänderlich ist und er auf    alle fälle noch gute chancen hat, wenn er sich noch ein biss-    chen mehr anstrengt.",0
"Korrigier mich, wenn ich es falsch schreibe:",0
Man muß versuchen den Schüler zu motivieren aber nicht einzuschüchtern -,0
"aber auch seine lehrerin sagt ihm, dass er sich anstrengen müsste um weiterzukommen!",1
"und die lehrkraft sagt ja es wäre Faulheit, was ja variabel ist, das heißt es könnte geändert werden. würde er sich darauf konzentrieren, könnte er zu der Einsicht kommen, dass sein Misserfolg in Mathe nicht stabil ist, und er es ändern könnte",1
"Wir haben noch nichts dazu gesagt, ob Michael glaubt die Schwierigkeit bewältigen zu können. Ich glaube er ist ""gespannt"", d.h. er hofft es irgendwie schon",0
"Außerdem kommt noch hinzu, dass die Lehrerin ihm Faulheit unterstellt. Auch eine wirklich ",1
Hirfür wichtig ist die menschliche Grundmotivaton etwas zu verstehen und zu kontrollieren.,0
 Erst dadurch kam es zu dieser Selbstattribution.,0
"auf sich selber, also auf interne Lokalität zurück ",0
"Der Schüler wird auf jeden Fall schon mal von den Eltern schlecht fremdattribuiert, das sie ihm gar nicht zutrauen, in Mathe eine grundsätzliche Begabung für gute Noten zu haben.",0
seine Eltern: stabile Ursache,0
 vor allem wenn die Eltern eh nicht schimpfen und nur grinsen.,0
Mangelde Begabung führt oft zum Misserfolg,0
Seine Eltern waren in Mathe auch nicht gut,0
internal,1
"Hi!Ich soll zwar Birke heißen und nicht Buche,aber macht ja nix.",0
internal,1
"Eine neue Idee zu diesem Fall ist, dass die Lehrerin den Misserfolg des Schülers allerdings internal variabel attribuiert, indem sie ihm sagt, es müsse sich mehr anstrengen. Eine variable Attribution bei Misserfolg ist an sich günstig für weitere Motivation",1
 variable attribution)zurück.,1
warum schreibt ihr nicht mehr ,0
Hätte mich besser ausdrücken sollen hahaha,0
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit für die Diskussion.",0
"Das sehe ich genauso. Und hinzu kommen noch die Fremdattributionen der Lehrerin und der Eltern, die für sein Selbstkonzept in Mathe auch nicht förderlich sind.",1
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
"Sie rechtfertigen seine schlechten Noten damit, dass sie auch schlecht waren, nicht aber mit seiner möglichen Faulheit",0
Belege und Begründungen:,0
Belege und Begründungen:,0
Seine Eltern waren in Mathe auch nicht gut,0
Perfekt!,0
jo,0
variable Attribution zurückführt .,1
" variable Attribution, die durch mehr Lernen und Anstrengung auch veränderbar ist, und Michael sehr wohl zu besseren Leistungen im Stande ist.",1
"Ein Reattributionstraining sowie ein vorangegangenes Gespräch zwischen Lehrkraft, Schüler und dessen Eltern sollte angewandt werden, um Michaels Leistungen nachhaltig zu verbessern und seine Einstellung zum Lernen und Bewältigen schwieriger Lerninhalte neu zu programmieren. So kann das Dogma, Erfolg komme nur durch Begabung, widerlegt werden und Michael erhält ein neues positives und förderndes Mindset.",0
"Irgendwie hat es gerade abgeschickt, obwohl ich nicht fertig war.",0
"Ganz gleich ob dem so ist oder nicht, so geht es doch um das Leistungsverhalten.",0
Und diese geringe Motivation wird dann noch von Seiten der Eltern gerechtfertigt.,0
Denkst du der wahre Grund liegt in ihren Eltern?,0
Die Eltern versuchen externe,0
" auch negative Konsequenzen für Michael mitsichbringt,positiver Zuspruch sich aber positiv auswirkt.",0
"(Faulheit/ Anstrengung, intern ",1
(internal ,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist diese Aussage: ""Die Peters, sagte Papa dann, seien schon damals der Schrecken der Mathematiklehrer gewesen""",0
ja also insgesamt ungünstige Fremdattributionen,1
aber: Fremdattribution durch Lehrerin ,1
was meint ihr?,0
"Und er wird auch nichts dagegen tun (sich nicht mehr anstrengen oder lernen), da er es auf seine mangelnde Begabung schiebt",0
Perfekt!,0
"Michael hat Schwierigkeiten mit Mathe. Er weiß nicht, ob er diese Schwierigkeit überwinden kann. Die eigentlichen Gründe für seine Schwierigkeiten werden nicht klar durch das Fallbeispiel. Die Eltern schreiben ihm zu, dass er schlecht ist in Mathe, weil sie schlecht waren (stabile externale Attribution). Die Lehrerin schreibt ihm zu, dass er faul ist (variable externale Attribution). Und Michael denkt, dass Mathe nicht sein Fach ist (für uns ist im Fallbeispiel nicht ganz klar ob internale oder externale Attribution, sie ist aber stabil).",1
"Er sollte eher durch seine Lehrerin angespornt werden, ",1
"Du hast gerade geschrieben, dass Frau Weber seinen Misserfolg internal variabel attribuiert. Das sehe ich auch so, aber in diesem Fall der Fremdattribution ist diese Aussage meiner Meinung nach allerdings nicht förderlich, da man ja nicht weiß, wie viel Mühe sich Michael tatsächlich gibt. Vielleicht ist diese Aussage demotivierend für ihn, da er sich schon so anstrengt, um gute Noten zu bekommen.",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Mathelehrerin Frau Peters (Fremdattribution) Michael nahelegt, sich anzustrengen und mehr zu lernen, um die Prüfungen zu schaffen (internaler, variabler Faktor). Sie macht es also weniger von seiner Begabung, sondern von seiner eigenen Anstrengung abhängung.",1
"Fremdattributation der Lehrerin ist, ",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass wie du richtig angemerkt hast, die Mathelehrerin wohl ein voreingenommenes Bild hat und Michael außerdem suggeriert, sein Misserfolg liegt an ""fehlender Anstrengung"". Besser wäre es hier statt internal external zu attribuieren, da Michael so nie motiviert handeln wird. Sie hätte auch sagen können: ""Also bei der letzten Arbeit war es einfach nicht dein Tag, ich weiß, dass du dich sehr bemüht hast, aber vll können wir eine Lösung finden, wie du effektiver lernen kannst?""",1
"Mit der richtigen Unterstützung kann man jedem Schüler die nötige Motivation geben, die Aufgaben im Matheunterricht einigermaßen zu lösen",0
"Pinie würde sagen, daß Fr.Weber versucht, M. zu mehr Anstrengung aufzufordern, sie glaubt, die Ursache für seine Lernschwäche wäre internal",1
Michaels lererin führt seine schlechte Leistung auf internale Variablen zurück. Genau gesagt auf fehlende Anstrengung.,1
"Du hast gerade geschrieben, dass",0
Ja,0
"Lehrerin verweist dann darauf, dass dies auch internal variabel sein könne",1
"Dass die schlechten Leistungen Michaels nicht von seiner Unbegabtheit abhängen sieht man daran, dass die Lehrerin ihn nicht als einen schlechten oder unbegabten Schüler ansieht sondern einen Schüler, dessen Faulheit ""himmelschreiend"" ist.",1
"Du hast gerade etwas gesagt, dem ich  zustimme, und zwar, dass Faulheit generell eine internale variable Attribution ist. Aber irgendwie klingt es bei der Lehrerin so, als sei es fester Teil seines Charakters, den er sehr schwer ändern könne. Das ist mein Problem damit, aber gleichzeitig stimme ich dir zu, dass man an der Faulheit durch Anstrengung etwas ändern kann - aber irgendwie finde ich nicht, dass sie einen guten Job erledigt, so, wie sich ausdrückt, bezüglich ""himmelschreiende Faulheit""",1
- Die Lehrerin hält seine mangelnde Anstrengung,1
1.Hypothese zum Fall:,0
- Dass er auf einem Schulfest trinkt.,0
"Die Lehrerin versucht zwar ihn von der stabilen internalen Lokalität auf die variable internale Lokalität zu bekommen, aber es ist schwierig, da Michael seit 10 Jahren glaubt, kein Mathe zu können.",1
"Genau! Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
Und möglicherweise mit den Eltern Kontakt halten.  ,0
"Du hast gerade etwas gesagt, dem ich zustimme. Somit hätten wir die Erklärung gefunden.",0
So hab ich das ja eigentlich auch gemeint.,0
internal,1
"Hallo, willkommen in der Chatumgebung.",0
"Eine neue Idee zu diesem Fall ist, dass er die Ernsthaftigkeit der Lage nicht wahrnimmt, vor allem deshalb, weil er das letzte Schuljahr doch noch gepackt hat",0
"Vielleicht können wir auch noch erwähnen, dass die Situation hier zu einem Großteil von Fremdattribution dominiert wird.",1
"Außerdem kommt noch hinzu, dass die Lehrerin ihm Faulheit unterstellt. Auch eine wirklich ",1
"Auf der einen Seite die Lehrerin, die die mangelnden Leistungen der Faulheit zuschreibt ,",1
Frau Webers Fremdattribution ist ,1
"1. Die eltern sind ein negativer Fremdattributionsfaktor. -> reden Kind ein, dass Fähigkeiten stabil durch Gene sind 2. Lehrerin versucht zu vermitteln, dass Leistungen durch Anstrengungen erzielt werden. Vermittelt dies in einer nicht förderlichen Sprache -> ist somit auch eine negative Fremdattribution 3. Selbstwert von Michael geschwächt. -> kaum intrinsische Motivation vorhanden",1
Fremdattributionen spielen große Rolle in der Schule.,0
"ich hab gerade geshen, dass in fett gedruckt dasteht, dass wir keine Lsg. finden sollen",0
die fremdattribution der lehrerin demotiviert michael,1
und das ihnen einfach keine glaubt,0
1.Hypothese zum Fall:,0
"Du hast gerade geschrieben, dass du mir zustimmst, cool, gleichzeitig versteh ich nicht ganz, wie wir die lehrerin dort einbinden können, also was meisnt du ist die rolle der lehrerin? :D",0
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",0
"aufgrund der auf ihn einwirkenden Fremdattribution,",1
ja,0
Okay,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Lehrerin probiert, den Misserfolg auf einen variablen, internalen Faktor zu lenken.",1
auf eine internal ,1
"Die Gründe für die Schwierigkeiten der Hauptperson liegen in dem Verhalten/den Aussagen der Eltern und in der eigenen Attribution. Es liegt eine Fremdattribution der Eltern auf der Begabgung der Hauptperson, diese ist internal und stabil und eine Selbstattribution der Hauptperson auf der Begabung dieser, diese ist internal und stabil. Ebenfalls liegt eine Fremdattribution von Frau Weber auf die Faulheit/Anstrengung der Hauptperson vor, diese ist internal und variabel",1
Aufmunternde Worte und auch mal Lob für gute Leistungen würden wohl automatisch zu besserer Motivation ,1
die mutter hat falsch reagiert,0
Die Eltern machen eine Fremdattribution die stabil ist und die Lehrerin eine die variabel ist?,1
"Er wird v.a. von außen fremdattribuiert. Zum einen negativ von der Lehrerin, ",1
Fremdattribution entseht durch die familie (stabil externale attribution) und durch die lehrerin (variabel externale attribution),1
variabel: ,1
"Michael hat Schwierigkeiten mit Mathe. Er weiß nicht, ob er diese Schwierigkeit überwinden kann. Die eigentlichen Gründe für seine Schwierigkeiten werden nicht klar durch das Fallbeispiel. Die Eltern schreiben ihm zu, dass er schlecht ist in Mathe, weil sie schlecht waren (stabile externale Attribution). Die Lehrerin schreibt ihm zu, dass er faul ist (variable externale Attribution). Und Michael denkt, dass Mathe nicht sein Fach ist (für uns ist im Fallbeispiel nicht ganz klar ob internale oder externale Attribution, sie ist aber stabil).",1
die lehrerin beeinflusst durch ihre fremdattribution.,1
MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
Ich bin einverstanden,0
ein Misserfolg: letzte Klasse gerade noch geschafft,0
"aber ich glaube jetzt schweifen wir ab, wir sollen die situation ja nicht lösen sondern erkären :)",0
daraus folgt demotivation.,0
Dem stimme ich zu.,0
"und in seiner Entscheidung liegt, also variabel.",1
"Die Lehrerin wirkt positiv auf ihn ein, obwohl es anscheinend keinen Einfluss auf ihn hat, da er ja Mathe ja trotzdem nicht mag.",1
"ist günstiger, da sie an seine Fähigkeit glaubtund sich mehr Erfolg durch mehr Anstrengung erhofft.",1
gleichgültig auf die leistungen ihrer kinder.,0
"Grundlegende Schwierigkeit des Schülers ist die mangelnde Leistung im Fach Mathematik und der Unwissenheit, wie er damit umzugehen hat. Einfluss auf die Situation nehmen einerseits die Eltern welche das ganze als mehr oder weniger angeborene Eigenschaft abtun und dieses somit auf eine internal/stabile Ebene beziehen. Hiermit vermitteln sie dem Schüler ein Bild der Ausweglosigkeit und der daraus resultierend Unveränderbarkeit in seiner Situation. Andererseits vertritt die Lehrkraft eher die Ansicht, dass diese Schwierigkeit eher internal/variabel ist und eröffnet dem Schüler somit die Ansicht, dass er durchaus etwas an seinem Verhalten ändern kann. Bei letzterem Schritt lässt sich allerdings diskutieren, inwiefern die Vorgehensweise der Lehrkraft optimal gewählt ist.",1
Relativierungen des Arguments:,0
"Die Lehrerin wirkt positiv auf ihn ein, obwohl es anscheinend keinen Einfluss auf ihn hat, da er ja Mathe ja trotzdem nicht mag.",1
" günstig zu beeinflussen,",1
"Wir können auch in meinen Augen die Informationssuche bald abschließen und dann ein vorläufiges finales Statement formulieren. Im Endeffekt fehlt nur noch zu sagen: Eine neue Idee zu diesem Fall ist, dass Michael nicht glaubt, sich aus der Situation retten zu können, da seine Fähigkeit als etwas gegebenes erscheint (seine Eltern haben es ja auch). Er sieht es als etwas ""einfach gegebenes"", mit dem er so leben muss. Er erlebt keine Selbstwirksamkeit in diesem Kontext.",0
Kein Text,0
Frau Webers Fremdattribution ist ,1
Relativierungen des Arguments:,0
"Auf der einen Seite die Lehrerin, die die mangelnden Leistungen der Faulheit zuschreibt ,",1
"Michael Peters ist ein Schüler mit Schwierigkeiten im Fach Mathe, die er zunehmend stabil-internal attribuiert (mangelnde Fähigkeit). Beeinflusst wird seine Selbstattribution dabei durch die stabil-internalen Fremdattributionen seiner Eltern (mangelnde Fähigkeit liegt in der Familie) und die variabel-externale Fremdattribution seiner Mathelehrerin (er strenge sich nicht genügend an). Beide Fremdattributionen beeinflussen nach der Attributionstheorie sein Lern- und Leistungsverhalten - schwächen und stärken also Michaels Glauben, mit der Situation umgehen zu können.",1
 4.)fr.weber=lehrerin:,1
 Attribution eines ,0
variable Attribution zurückführt .,1
"Die Lehrerin Michaels versucht dessen Misserfolg jedoch auf einen variablen, internalen Faktor zu attribuieren (Fremdattribuierung). Diese Attribuierung wäre, wenn sie Michael beeinflusst, günstiger für seine Leistungsmotivation im Fach Mathematik",1
1.)die fremdatributonen:a)die der lehrerin:,1
"Ist nicht das Wichtigste, aber es fördert das logische Denken.",0
variabel: ,1
Die Aussagen der Lehrerin (Fremdattribution),1
1.)die fremdatributonen:a)die der lehrerin:,1
 variablen Faktor der Anstrengung,1
variabel) für die Ursache,1
"okay, ich lege dann einfach mal los :)",0
So seh ich da auch,0
"Fremdattributation der Lehrerin ist, dass sie das Argument als Ausrede empfindet",1
"Gut. Können wir uns darauf einigen, dass die Eltern wie in 41 beschriebene das Problem internal stabil attribuieren (keine Mathebegabung) und die Lehrkraft internal variabel (Faulheit)?",1
- Die Lehrerin hält seine mangelnde Anstrengung,1
"Das sehe ich ebenso! Information aus dem Fall, die wir noch nicht betrachtet haben, ist der Vater, der (glaube ich) variabel-external selbstattribuiert (Zufall)",0
Perfekt!,0
Wenn Eltern mit dem Misserfolg ihrer Sprößlinge positiv umgehenstabilisieren sie dadurch deren Selbstatt.,0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist dass die Lehrkraft seinen Misserfolg auf seinen geringen Fleiß (internal variabel) attribuiert.  An sich, ist das ein Merkmal, welches von dem Schüler beeinflussbar ist. Möglicherweise könnte die Lehrkraft durch andere Formulierungen den Schüler davon überzeugen, dass er durch anstrenung bessere Noten erzielt und somit ein gesünderes Attributionsmuster entwickelt.",1
Super!,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass die Reaktion der Lehrerin eine internale variable Attribution zur Folge hat. Somit müsste man aber an zwei Baustellen reagieren. EInserseits müssten die Eltern ihre Position aufweichen und das Kind ermutigen, mehr Energie hineinzustecken, um zu sehen ob sich etwas ändert und andererseits wäre damit der Forderung der Lehrkraft folge geleistet.",1
"Da Peter scheinbar motoviert ist, das nächste Schuljahr zu schaffen",0
variabel) für die Ursache,1
"Fremdattributation der Lehrerin ist, ",1
variabel,1
"ja, so ist das",0
o.k.: hack ma des ab!!!,0
Grund der Faulheit.Spickzetteln,0
 variablen Faktor der Anstrengung,1
"Ja das ist korrekt, dennoch fehlt mir ein Aspekt:",0
"Ja, wir können uns auch darauf einigen bei den Eltern internal und stabil zu schrieben und bei der Lehrerin internal und variabel.",1
 für seinen Misserfolg verantwortlich.,0
 und davon aussgeht er sei faul,1
"Michael Peters ist ein Schüler mit Schwierigkeiten im Fach Mathe, die er zunehmend stabil-internal attribuiert (mangelnde Fähigkeit). Beeinflusst wird seine Selbstattribution dabei durch die stabil-internalen Fremdattributionen seiner Eltern (mangelnde Fähigkeit liegt in der Familie) und die variabel-externale Fremdattribution seiner Mathelehrerin (er strenge sich nicht genügend an). Beide Fremdattributionen beeinflussen nach der Attributionstheorie sein Lern- und Leistungsverhalten - schwächen und stärken also Michaels Glauben, mit der Situation umgehen zu können.",1
Der Schüler Michael ist auf alle Fälle schlecht in Mathematik.,0
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
"Und was die Lehrerin betrifft...Wenn ich eine wäre,würde ich alles  machen um ein KImd zu motivieren,auch wenn es nicht besonders im bestimmten Bereich gut ist.",0
"Michael hat Schwierigkeiten mit Mathe. Er weiß nicht, ob er diese Schwierigkeit überwinden kann. Die eigentlichen Gründe für seine Schwierigkeiten werden nicht klar durch das Fallbeispiel. Die Eltern schreiben ihm zu, dass er schlecht ist in Mathe, weil sie schlecht waren (stabile externale Attribution). Die Lehrerin schreibt ihm zu, dass er faul ist (variable externale Attribution). Und Michael denkt, dass Mathe nicht sein Fach ist (für uns ist im Fallbeispiel nicht ganz klar ob internale oder externale Attribution, sie ist aber stabil).",1
"könnte auch variabel sein, weil die lehrerin am schluss bemerkt, dass es sich bei ihm anscheinend um faulheit handelt",1
"Was können wir also zusammenfassend sagen? Der Schüler tendiert dazu, seine mangelnde Begabung für seine Misserfolge verantwortlich zu machen. Zudem wächst er bei seiner Familie auf.",0
und mit günstigeren attributionen versuchen michael zu motivieren und mehr für die mathematik zu begeistern.,0
- Lehrerin: variable Ursache (Anstrengung),1
wird aber auch von der Lehrerin attribuiert also fremdattribuirt.,1
ja,0
Belege und Begründungen:,0
"variabel),",1
variable atribution.,1
Okay,0
Die Synthese aus Wille und Motivation wird zum Erfolg fühen.,0
"Daß heißt wir haben:Fau Weber, deren Fremdattribution",1
"Ja sie sagt ihm also somit indirekt, dass er es können würde, wenn er mehr lernt",0
bestärken lassen,1
"Allerdings hat sie seine schlechten Leistungen mit der mangelnden Anstrengung begründet, was ja eher förderlich für die Motivation ist.",1
"und im Prinzip wird er weder von der Lehrerin noch von seinen Eltern positiv beeinflusst, da die Lehrerin der Auffassung ist, dass es an Michaels Faulheit liegt und die Eltern sich einfach damit abfinden, weil sie selbst nie gut in Mathe waren",1
(intern,1
günstigere selbstattributionführt zu lernmotivation,1
"ja aber sie sagt wenigstens dass es um die Anstrengung geht - also eine variable internale Attribution, die Michael ändern könnte",1
internal variable Attribution,1
1.)die fremdatributonen:a)die der lehrerin:,1
